state	city	Alcohol Abuse Total Death of that State	State% of High School Diploma	State% of Bachelor's Degree	State% of Advanced Degree
Michigan	Vernon	4548.0	91.96	31.67	12.48
Michigan	Vienna	4548.0	91.96	31.67	12.48
Michigan	Walled Lake	4548.0	91.96	31.67	12.48
Michigan	Waltz	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Warren	4548.0	91.96	31.67	12.48
Michigan	Watersmeet	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	Wayne	4548.0	91.96	31.67	12.48
Michigan	West Bloomfield	4548.0	91.96	31.67	12.48
Michigan	West Bloomfield	4548.0	91.96	31.67	12.48
Michigan	West Bloomfield	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	Westland	4548.0	91.96	31.67	12.48
Michigan	White Cloud	4548.0	91.96	31.67	12.48
Michigan	Willis	4548.0	91.96	31.67	12.48
Michigan	Ypsilanti	4548.0	91.96	31.67	12.48
Michigan	Ypsilanti	4548.0	91.96	31.67	12.48
Michigan	Ypsilanti	4548.0	91.96	31.67	12.48
Michigan	Ypsilanti	4548.0	91.96	31.67	12.48
Pennsylvania	Academia	5703.0	95.89	36.54	16.94
Pennsylvania	Academia	5703.0	95.89	36.54	16.94
Pennsylvania	Academia	5703.0	95.89	36.54	16.94
Pennsylvania	Allegheny	5703.0	95.89	36.54	16.94
Pennsylvania	Allegheny	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allentown	5703.0	95.89	36.54	16.94
Pennsylvania	Allenwood	5703.0	95.89	36.54	16.94
Pennsylvania	Altoona	5703.0	95.89	36.54	16.94
Pennsylvania	Altoona	5703.0	95.89	36.54	16.94
Pennsylvania	Altoona	5703.0	95.89	36.54	16.94
Pennsylvania	Altoona	5703.0	95.89	36.54	16.94
Pennsylvania	Ambridge	5703.0	95.89	36.54	16.94
Pennsylvania	Amity Hall	5703.0	95.89	36.54	16.94
Pennsylvania	Banning	5703.0	95.89	36.54	16.94
Pennsylvania	Barton Brook	5703.0	95.89	36.54	16.94
Pennsylvania	Bartonsville	5703.0	95.89	36.54	16.94
Pennsylvania	Beaver	5703.0	95.89	36.54	16.94
Pennsylvania	Beaverdale	5703.0	95.89	36.54	16.94
Pennsylvania	Beaver Falls	5703.0	95.89	36.54	16.94
Pennsylvania	Bedford	5703.0	95.89	36.54	16.94
Pennsylvania	Bedford	5703.0	95.89	36.54	16.94
Pennsylvania	Bedford	5703.0	95.89	36.54	16.94
Pennsylvania	Beech Creek	5703.0	95.89	36.54	16.94
Pennsylvania	Benango County	5703.0	95.89	36.54	16.94
Pennsylvania	Bensalem	5703.0	95.89	36.54	16.94
Pennsylvania	Bensalem	5703.0	95.89	36.54	16.94
Pennsylvania	Bensalem	5703.0	95.89	36.54	16.94
Pennsylvania	Bentleyville	5703.0	95.89	36.54	16.94
Pennsylvania	Berks	5703.0	95.89	36.54	16.94
Pennsylvania	Bernville	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Bethlehem	5703.0	95.89	36.54	16.94
Pennsylvania	Birdsboro	5703.0	95.89	36.54	16.94
Pennsylvania	Bloomsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Bloomsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Bloomsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Bloomsberg	5703.0	95.89	36.54	16.94
Pennsylvania	Blue Bell	5703.0	95.89	36.54	16.94
Pennsylvania	Blue Mountain	5703.0	95.89	36.54	16.94
Pennsylvania	Boiling Springs	5703.0	95.89	36.54	16.94
Pennsylvania	Boswell	5703.0	95.89	36.54	16.94
Pennsylvania	Braddock	5703.0	95.89	36.54	16.94
Pennsylvania	Bradford County	5703.0	95.89	36.54	16.94
Pennsylvania	Brandy Camp	5703.0	95.89	36.54	16.94
Pennsylvania	Bristol	5703.0	95.89	36.54	16.94
Pennsylvania	Bristol	5703.0	95.89	36.54	16.94
Pennsylvania	Bristol	5703.0	95.89	36.54	16.94
Pennsylvania	Broad Top	5703.0	95.89	36.54	16.94
Pennsylvania	Bryn Mawr	5703.0	95.89	36.54	16.94
Pennsylvania	Bucks County	5703.0	95.89	36.54	16.94
Pennsylvania	Bucks County	5703.0	95.89	36.54	16.94
Pennsylvania	Bucks County	5703.0	95.89	36.54	16.94
Pennsylvania	BUckingham	5703.0	95.89	36.54	16.94
Pennsylvania	Buckingham	5703.0	95.89	36.54	16.94
Pennsylvania	Bushkill	5703.0	95.89	36.54	16.94
Pennsylvania	Butler County	5703.0	95.89	36.54	16.94
Pennsylvania	Butler County	5703.0	95.89	36.54	16.94
Pennsylvania	Butler County	5703.0	95.89	36.54	16.94
Pennsylvania	Butler County	5703.0	95.89	36.54	16.94
Pennsylvania	Butler County	5703.0	95.89	36.54	16.94
Pennsylvania	Cambridge Springs	5703.0	95.89	36.54	16.94
Pennsylvania	Camp Hill	5703.0	95.89	36.54	16.94
Pennsylvania	Camp Hill	5703.0	95.89	36.54	16.94
Pennsylvania	Camp Hill	5703.0	95.89	36.54	16.94
Pennsylvania	Canonsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Canton	5703.0	95.89	36.54	16.94
Pennsylvania	Carbon County	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carlisle	5703.0	95.89	36.54	16.94
Pennsylvania	Carnegie	5703.0	95.89	36.54	16.94
Pennsylvania	Cecil	5703.0	95.89	36.54	16.94
Pennsylvania	Centerhall	5703.0	95.89	36.54	16.94
Pennsylvania	Chartiers Valley	5703.0	95.89	36.54	16.94
Pennsylvania	Chester	5703.0	95.89	36.54	16.94
Pennsylvania	Clearfield	5703.0	95.89	36.54	16.94
Pennsylvania	Clifford	5703.0	95.89	36.54	16.94
Pennsylvania	Coatsville	5703.0	95.89	36.54	16.94
Pennsylvania	Colwyn	5703.0	95.89	36.54	16.94
Pennsylvania	Conneaut	5703.0	95.89	36.54	16.94
Pennsylvania	Conneaut Lake	5703.0	95.89	36.54	16.94
Pennsylvania	Corry	5703.0	95.89	36.54	16.94
Pennsylvania	Coulterville	5703.0	95.89	36.54	16.94
Pennsylvania	Covington	5703.0	95.89	36.54	16.94
Pennsylvania	Cranberry	5703.0	95.89	36.54	16.94
Pennsylvania	Cranberry	5703.0	95.89	36.54	16.94
Pennsylvania	Cranberry	5703.0	95.89	36.54	16.94
Pennsylvania	Crescent Township	5703.0	95.89	36.54	16.94
Pennsylvania	Cressson	5703.0	95.89	36.54	16.94
Pennsylvania	Cumberland	5703.0	95.89	36.54	16.94
Pennsylvania	Cumberland County	5703.0	95.89	36.54	16.94
Pennsylvania	Curwensville	5703.0	95.89	36.54	16.94
Pennsylvania	Darktown	5703.0	95.89	36.54	16.94
Pennsylvania	Delaware	5703.0	95.89	36.54	16.94
Pennsylvania	Delaware	5703.0	95.89	36.54	16.94
Pennsylvania	Delaware	5703.0	95.89	36.54	16.94
Pennsylvania	Delaware County	5703.0	95.89	36.54	16.94
Pennsylvania	Delmont	5703.0	95.89	36.54	16.94
Pennsylvania	Douglassville	5703.0	95.89	36.54	16.94
Pennsylvania	Douglassville	5703.0	95.89	36.54	16.94
Pennsylvania	Downingtown	5703.0	95.89	36.54	16.94
Pennsylvania	Doylestown	5703.0	95.89	36.54	16.94
Pennsylvania	Doylestown	5703.0	95.89	36.54	16.94
Pennsylvania	Doylestown	5703.0	95.89	36.54	16.94
Pennsylvania	Drexel Hill	5703.0	95.89	36.54	16.94
Pennsylvania	Drexel Hill	5703.0	95.89	36.54	16.94
Pennsylvania	DuBois	5703.0	95.89	36.54	16.94
Pennsylvania	DuBois	5703.0	95.89	36.54	16.94
Pennsylvania	DuBois	5703.0	95.89	36.54	16.94
Pennsylvania	Duncannon	5703.0	95.89	36.54	16.94
Pennsylvania	Dunmore	5703.0	95.89	36.54	16.94
Pennsylvania	Dushore	5703.0	95.89	36.54	16.94
Pennsylvania	East Brady	5703.0	95.89	36.54	16.94
Pennsylvania	East Stroudsburg	5703.0	95.89	36.54	16.94
Pennsylvania	East Stroudsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Easton	5703.0	95.89	36.54	16.94
Pennsylvania	Easton	5703.0	95.89	36.54	16.94
Pennsylvania	Easton	5703.0	95.89	36.54	16.94
Pennsylvania	Eckley	5703.0	95.89	36.54	16.94
Pennsylvania	Edinboro	5703.0	95.89	36.54	16.94
Pennsylvania	Edinboro	5703.0	95.89	36.54	16.94
Pennsylvania	Edinboro	5703.0	95.89	36.54	16.94
Pennsylvania	Edinboro	5703.0	95.89	36.54	16.94
Pennsylvania	Elimsport	5703.0	95.89	36.54	16.94
Pennsylvania	Elizabeth	5703.0	95.89	36.54	16.94
Pennsylvania	Elizabeth	5703.0	95.89	36.54	16.94
Pennsylvania	Elizabeth	5703.0	95.89	36.54	16.94
Pennsylvania	Elizabethtown	5703.0	95.89	36.54	16.94
Pennsylvania	Elizabethtown	5703.0	95.89	36.54	16.94
Pennsylvania	Elliotsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Elton	5703.0	95.89	36.54	16.94
Pennsylvania	Elverson	5703.0	95.89	36.54	16.94
Pennsylvania	Emmsworth	5703.0	95.89	36.54	16.94
Pennsylvania	Enola	5703.0	95.89	36.54	16.94
Pennsylvania	Ephrata	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Erie	5703.0	95.89	36.54	16.94
Pennsylvania	Exchange	5703.0	95.89	36.54	16.94
Pennsylvania	Farmington	5703.0	95.89	36.54	16.94
Pennsylvania	Farmington	5703.0	95.89	36.54	16.94
Pennsylvania	Fawn Township	5703.0	95.89	36.54	16.94
Pennsylvania	Fawngove	5703.0	95.89	36.54	16.94
Pennsylvania	Fayetteville	5703.0	95.89	36.54	16.94
Pennsylvania	Flourtown	5703.0	95.89	36.54	16.94
Pennsylvania	Flourtown	5703.0	95.89	36.54	16.94
Pennsylvania	Ford City	5703.0	95.89	36.54	16.94
Pennsylvania	Frackville	5703.0	95.89	36.54	16.94
Pennsylvania	Franconia	5703.0	95.89	36.54	16.94
Pennsylvania	Freedom	5703.0	95.89	36.54	16.94
Pennsylvania	Galeton	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Gettysburg	5703.0	95.89	36.54	16.94
Pennsylvania	Girard	5703.0	95.89	36.54	16.94
Pennsylvania	Glen Mills	5703.0	95.89	36.54	16.94
Pennsylvania	Glenmoore	5703.0	95.89	36.54	16.94
Pennsylvania	Gordon	5703.0	95.89	36.54	16.94
Pennsylvania	Granville	5703.0	95.89	36.54	16.94
Pennsylvania	Greene	5703.0	95.89	36.54	16.94
Pennsylvania	Greensburg	5703.0	95.89	36.54	16.94
Pennsylvania	Greensburg	5703.0	95.89	36.54	16.94
Pennsylvania	Greensburg	5703.0	95.89	36.54	16.94
Pennsylvania	Greensburg	5703.0	95.89	36.54	16.94
Pennsylvania	Greensburg	5703.0	95.89	36.54	16.94
Pennsylvania	Greenock	5703.0	95.89	36.54	16.94
Pennsylvania	Greenville	5703.0	95.89	36.54	16.94
Pennsylvania	Grove City	5703.0	95.89	36.54	16.94
Pennsylvania	Grove City	5703.0	95.89	36.54	16.94
Pennsylvania	Grove City	5703.0	95.89	36.54	16.94
Pennsylvania	Guffy	5703.0	95.89	36.54	16.94
Pennsylvania	Harmarville	5703.0	95.89	36.54	16.94
Pennsylvania	Harmarville	5703.0	95.89	36.54	16.94
Pennsylvania	Harmarville	5703.0	95.89	36.54	16.94
Pennsylvania	Harmarville	5703.0	95.89	36.54	16.94
Pennsylvania	Harmony	5703.0	95.89	36.54	16.94
Pennsylvania	Harrisburg	5703.0	95.89	36.54	16.94
Pennsylvania	Harrisburg	5703.0	95.89	36.54	16.94
Pennsylvania	Harrisburg	5703.0	95.89	36.54	16.94
Pennsylvania	Harrison City	5703.0	95.89	36.54	16.94
Pennsylvania	Hastings	5703.0	95.89	36.54	16.94
Pennsylvania	Hazleton	5703.0	95.89	36.54	16.94
Pennsylvania	Hazleton	5703.0	95.89	36.54	16.94
Pennsylvania	Hazleton	5703.0	95.89	36.54	16.94
Pennsylvania	Hazleton	5703.0	95.89	36.54	16.94
Pennsylvania	Hazleton	5703.0	95.89	36.54	16.94
Pennsylvania	Hazleton	5703.0	95.89	36.54	16.94
Pennsylvania	Henryville	5703.0	95.89	36.54	16.94
Pennsylvania	Hermitage	5703.0	95.89	36.54	16.94
Pennsylvania	Hershey	5703.0	95.89	36.54	16.94
Pennsylvania	Hershey	5703.0	95.89	36.54	16.94
Pennsylvania	Hershey	5703.0	95.89	36.54	16.94
Pennsylvania	Hollsopple	5703.0	95.89	36.54	16.94
Pennsylvania	Hollsopple	5703.0	95.89	36.54	16.94
Pennsylvania	Horsham	5703.0	95.89	36.54	16.94
Pennsylvania	Immaculata	5703.0	95.89	36.54	16.94
Pennsylvania	Independence	5703.0	95.89	36.54	16.94
Pennsylvania	Independence	5703.0	95.89	36.54	16.94
Pennsylvania	Indiana	5703.0	95.89	36.54	16.94
Pennsylvania	Indiana	5703.0	95.89	36.54	16.94
Pennsylvania	Jennersville	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Johnstown	5703.0	95.89	36.54	16.94
Pennsylvania	Kane	5703.0	95.89	36.54	16.94
Pennsylvania	Kane	5703.0	95.89	36.54	16.94
Pennsylvania	Kelayres	5703.0	95.89	36.54	16.94
Pennsylvania	Kersey	5703.0	95.89	36.54	16.94
Pennsylvania	Koppel	5703.0	95.89	36.54	16.94
Pennsylvania	Kutztown	5703.0	95.89	36.54	16.94
Pennsylvania	Kutztown	5703.0	95.89	36.54	16.94
Pennsylvania	La Plume	5703.0	95.89	36.54	16.94
Pennsylvania	La Plume	5703.0	95.89	36.54	16.94
Pennsylvania	La Plume	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster	5703.0	95.89	36.54	16.94
Pennsylvania	Lancaster County	5703.0	95.89	36.54	16.94
Pennsylvania	Lansdown	5703.0	95.89	36.54	16.94
Pennsylvania	Langhorne	5703.0	95.89	36.54	16.94
Pennsylvania	Langhorne	5703.0	95.89	36.54	16.94
Pennsylvania	Latrobe	5703.0	95.89	36.54	16.94
Pennsylvania	Lebanon	5703.0	95.89	36.54	16.94
Pennsylvania	Lebanon County	5703.0	95.89	36.54	16.94
Pennsylvania	Lebanon County	5703.0	95.89	36.54	16.94
Pennsylvania	Leet Township	5703.0	95.89	36.54	16.94
Pennsylvania	Lehigh	5703.0	95.89	36.54	16.94
Pennsylvania	Lehighton	5703.0	95.89	36.54	16.94
Pennsylvania	Lehighton	5703.0	95.89	36.54	16.94
Pennsylvania	Letterkenny	5703.0	95.89	36.54	16.94
Pennsylvania	Lewistown	5703.0	95.89	36.54	16.94
Pennsylvania	Lewistown	5703.0	95.89	36.54	16.94
Pennsylvania	Lewistown	5703.0	95.89	36.54	16.94
Pennsylvania	Lewistown	5703.0	95.89	36.54	16.94
Pennsylvania	Lewistown	5703.0	95.89	36.54	16.94
Pennsylvania	Lewistown	5703.0	95.89	36.54	16.94
Pennsylvania	Limerick	5703.0	95.89	36.54	16.94
Pennsylvania	Linesville	5703.0	95.89	36.54	16.94
Pennsylvania	Linwood	5703.0	95.89	36.54	16.94
Pennsylvania	Livermore	5703.0	95.89	36.54	16.94
Pennsylvania	Liverpool	5703.0	95.89	36.54	16.94
Pennsylvania	Lock Haven	5703.0	95.89	36.54	16.94
Pennsylvania	Lock Haven	5703.0	95.89	36.54	16.94
Pennsylvania	Lock Haven	5703.0	95.89	36.54	16.94
Pennsylvania	Lock Haven	5703.0	95.89	36.54	16.94
Pennsylvania	Lower Burrell	5703.0	95.89	36.54	16.94
Pennsylvania	Madison Township	5703.0	95.89	36.54	16.94
Pennsylvania	Malvern	5703.0	95.89	36.54	16.94
Pennsylvania	Manheim	5703.0	95.89	36.54	16.94
Pennsylvania	Manor	5703.0	95.89	36.54	16.94
Pennsylvania	Mansfield	5703.0	95.89	36.54	16.94
Pennsylvania	Mansfield	5703.0	95.89	36.54	16.94
Pennsylvania	Mansfield	5703.0	95.89	36.54	16.94
Pennsylvania	Marianna	5703.0	95.89	36.54	16.94
Pennsylvania	Mars	5703.0	95.89	36.54	16.94
Pennsylvania	Marshals Creek	5703.0	95.89	36.54	16.94
Pennsylvania	Mason Town	5703.0	95.89	36.54	16.94
Pennsylvania	McCandless	5703.0	95.89	36.54	16.94
Pennsylvania	McElhattan	5703.0	95.89	36.54	16.94
Pennsylvania	Mckeesport	5703.0	95.89	36.54	16.94
Pennsylvania	McVeytown	5703.0	95.89	36.54	16.94
Pennsylvania	Meadville	5703.0	95.89	36.54	16.94
Pennsylvania	Meadville	5703.0	95.89	36.54	16.94
Pennsylvania	Meadville	5703.0	95.89	36.54	16.94
Pennsylvania	Meadville	5703.0	95.89	36.54	16.94
Pennsylvania	Mechanicsburg	5703.0	95.89	36.54	16.94
Pennsylvania	Media	5703.0	95.89	36.54	16.94
Pennsylvania	Media/Middletown Township	5703.0	95.89	36.54	16.94
Pennsylvania	Mercer	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown	5703.0	95.89	36.54	16.94
Pennsylvania	Middletown / Lima	5703.0	95.89	36.54	16.94
Pennsylvania	Milfard	5703.0	95.89	36.54	16.94
Pennsylvania	Milford	5703.0	95.89	36.54	16.94
Pennsylvania	Millersville	5703.0	95.89	36.54	16.94
Pennsylvania	Millvale	5703.0	95.89	36.54	16.94
Pennsylvania	Millvale	5703.0	95.89	36.54	16.94
Pennsylvania	Millville	5703.0	95.89	36.54	16.94
Pennsylvania	Millville	5703.0	95.89	36.54	16.94
Pennsylvania	Milton	5703.0	95.89	36.54	16.94
Pennsylvania	Milton	5703.0	95.89	36.54	16.94
Pennsylvania	Monroe County	5703.0	95.89	36.54	16.94
Pennsylvania	Monroe County	5703.0	95.89	36.54	16.94
Pennsylvania	Monroeville	5703.0	95.89	36.54	16.94
Pennsylvania	Monroeville	5703.0	95.89	36.54	16.94
Pennsylvania	Monroeville	5703.0	95.89	36.54	16.94
Pennsylvania	Montandon	5703.0	95.89	36.54	16.94
Pennsylvania	Montgomery County	5703.0	95.89	36.54	16.94
Pennsylvania	Montgomery County	5703.0	95.89	36.54	16.94
Pennsylvania	Montgomery county	5703.0	95.89	36.54	16.94
Pennsylvania	Montrose	5703.0	95.89	36.54	16.94
Pennsylvania	Morgantown	5703.0	95.89	36.54	16.94
Pennsylvania	Mount Pleasant	5703.0	95.89	36.54	16.94
Pennsylvania	Mount Pocono	5703.0	95.89	36.54	16.94
Pennsylvania	Mount Pocono	5703.0	95.89	36.54	16.94
Pennsylvania	Muhlenburg	5703.0	95.89	36.54	16.94
Pennsylvania	Munhall	5703.0	95.89	36.54	16.94
Pennsylvania	Murrysville	5703.0	95.89	36.54	16.94
Pennsylvania	Natrona Hts.	5703.0	95.89	36.54	16.94
Pennsylvania	New Ashatola	5703.0	95.89	36.54	16.94
Pennsylvania	New Bloomfield	5703.0	95.89	36.54	16.94
Pennsylvania	New Castle	5703.0	95.89	36.54	16.94
Pennsylvania	New Castle	5703.0	95.89	36.54	16.94
Pennsylvania	New Castle	5703.0	95.89	36.54	16.94
Pennsylvania	New Castle	5703.0	95.89	36.54	16.94
Pennsylvania	New Castle	5703.0	95.89	36.54	16.94
Pennsylvania	New Hope	5703.0	95.89	36.54	16.94
Pennsylvania	New Hope	5703.0	95.89	36.54	16.94
Pennsylvania	New Hope	5703.0	95.89	36.54	16.94
Pennsylvania	New Hope	5703.0	95.89	36.54	16.94
Pennsylvania	New Hope	5703.0	95.89	36.54	16.94
Pennsylvania	New Hope	5703.0	95.89	36.54	16.94
Pennsylvania	New Milford	5703.0	95.89	36.54	16.94
Pennsylvania	New Oxford	5703.0	95.89	36.54	16.94
Pennsylvania	New Wilmington	5703.0	95.89	36.54	16.94
Pennsylvania	Newberry	5703.0	95.89	36.54	16.94
Pennsylvania	Newel	5703.0	95.89	36.54	16.94
Pennsylvania	Newtown	5703.0	95.89	36.54	16.94
Pennsylvania	Newtown Square	5703.0	95.89	36.54	16.94
Pennsylvania	Nockamixion	5703.0	95.89	36.54	16.94
Pennsylvania	Norristown	5703.0	95.89	36.54	16.94
Pennsylvania	Norristown	5703.0	95.89	36.54	16.94
Pennsylvania	Northampton	5703.0	95.89	36.54	16.94
Pennsylvania	Oakdale	5703.0	95.89	36.54	16.94
Pennsylvania	Ohioville	5703.0	95.89	36.54	16.94
Pennsylvania	Oil City	5703.0	95.89	36.54	16.94
Pennsylvania	Oliphant Furnace	5703.0	95.89	36.54	16.94
Pennsylvania	Palmerton	5703.0	95.89	36.54	16.94
Pennsylvania	Paradise	5703.0	95.89	36.54	16.94
Pennsylvania	Patton	5703.0	95.89	36.54	16.94
Pennsylvania	Patton	5703.0	95.89	36.54	16.94
Pennsylvania	Penninsula	5703.0	95.89	36.54	16.94
Pennsylvania	Perry	5703.0	95.89	36.54	16.94
Pennsylvania	Perry County	5703.0	95.89	36.54	16.94
Pennsylvania	Perryopolis	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
Pennsylvania	Philadelphia	5703.0	95.89	36.54	16.94
